refseq	name
NM_000180	GUCY2D
NM_001007069	SDCBP
NM_003794	SNX4
NM_001303020	CRHR1
NM_001472	GAGE2C
NM_001492	GDF1
NM_181358	HIPK1
NM_006332	IFI30
NM_006329	FBLN5
NM_006330	LYPLA1
NM_006328	RBM14
NM_012425	RSU1
NM_006325	RAN
NM_006324	CFDP1
NM_013243	SCG3
NM_013246	CLCF1
NM_013245	VPS4A
NM_018670	MESP1
NM_012484	HMMR
NM_019558	HOXD8
NM_019557	MTFR1L
NM_001306172	ADH4
NM_020783	SYT4
NM_019554	S100A4
NM_020549	CHAT
NM_020548	DBI
NM_001025108	AFF3
NM_001007074	RPL32
NM_001007073	RPL32
NM_001008949	ITPRIPL1
NM_001076	UGT2B15
NM_001075	UGT2B10
NM_001075	UGT2B10
NM_002836	PTPRA
NM_001242673	AHCYL1
NM_001198630	RUNX1T1
NM_001204398	PITX2
NM_001289863	PER3
NM_001289862	PER3
NM_001300801	PITPNM2
NM_001294336	ADGRB2
NM_001294335	ADGRB2
NM_018227	UBA6
NM_032933	TMEM241
NM_032932	RAB11FIP4
NM_033396	TNKS1BP1
NM_138622	BCL2L11
NM_033169	B3GALNT1
NM_033168	B3GALNT1
NM_033167	B3GALNT1
NM_033165	FGF8
NM_001301089	SNX19
NM_018453	EAPP
NM_018452	TMEM242
NM_018451	CENPJ
NM_018449	UBAP2
NM_018662	DISC1
NM_003224	ARFRP1
NM_003194	TBP
NM_003204	NFE2L1
NM_003187	TAF9
NM_003185	TAF4
NM_003184	TAF2
NM_002715	PPP2CA
NM_001344	DAD1
NM_053006	TSSK2
NM_001287486	C6orf48
NM_001287485	C6orf48
NM_001287484	C6orf48
NM_001287483	C6orf48
NM_001287482	C6orf48
NM_181604	KRTAP6-2
NM_181602	KRTAP6-1
NM_181600	KRTAP13-4
NM_004169	SHMT1
NM_004170	SLC1A1
NM_004168	SDHA
NM_004165	RRAD
NM_003875	GMPS
NM_006517	SLC16A2
NM_006516	SLC2A1
NM_006515	SETMAR
NM_006514	SCN10A
NM_004996	ABCC1
NM_004687	MTMR4
NM_004686	MTMR7
NM_130896	WFDC8
NM_133467	CITED4
NM_002157	HSPE1
NM_004661	CDC23
NM_004660	DDX3Y
NM_003417	ZNF264
NM_003825	SNAP23
NM_002670	PLS1
NM_002669	PLRG1
NM_173490	TMEM171
NM_021183	RAP2C
NM_021182	HMHB1
NM_021181	SLAMF7
NM_021180	GRHL3
NM_021179	CCDC181
NM_021178	CCNB1IP1
NM_021220	OVOL2
NM_021176	G6PC2
NM_021174	CCAR2
NM_031903	MRPL32
NM_031892	SH3KBP1
NM_001025199	CHI3L2
NM_001025604	ARRDC2
NM_001033553	SPECC1
NM_001127610	BAAT
NM_001099667	ARMS2
NM_001099666	PTAR1
NM_001109662	HECTD4
NM_001163926	LRTM2
NM_001163925	LRTM2
NM_001163922	VSIG10L
NM_001164000	MECOM
NM_001163857	TEX33
NM_001163817	DHCR7
NM_001163814	C10orf2
NM_001163813	C10orf2
NM_001163812	C10orf2
NM_001163811	WDR81
NM_001163809	WDR81
NM_001163790	PTBP3
NM_001163788	PTBP3
NM_001163771	COL11A2
NM_001163735	MYO19
NM_001163724	SMIM1
NM_001185023	CLDN7
NM_001101653	COMMD9
NM_001078651	TMEM134
NM_001035511	SDHC
NM_001024209	SPRR2E
NM_001099409	EHBP1L1
NM_001100873	C16orf46
NM_014708	KNTC1
NM_001190945	TRAF1
NM_015980	HMP19
NM_016496	MARCH2
NM_016333	SRRM2
NM_016252	BIRC6
NM_016080	GLOD4
NM_014782	ARMCX2
NM_015028	TNIK
NM_015027	PDXDC1
NM_014927	CNKSR2
NM_014957	DENND3
NM_004093	EFNB2
NM_004549	NDUFC2
NM_004550	NDUFS2
NM_004102	FABP3
NM_004548	NDUFB10
NM_005733	KIF20A
NM_001015054	MPG
NM_005732	RAD50
NM_015271	TRIM2
NM_015269	ZCCHC11
NM_001130448	C15orf62
NM_001308081	DTWD2
NM_001308079	FETUB
NM_001308080	COMMD10
NM_022874	SMN1
NM_001011547	SLC5A9
NM_001080394	SPIDR
NM_001040143	SCN2A
NM_001044391	MUC1
NM_001163437	TBCK
NM_000015	NAT2
NM_000014	A2M
NM_001272013	ITPRIP
NM_001281732	SLC26A6
NM_001143810	BDNF
NM_001142784	IL11RA
NM_001142782	MAGI3
NM_001167623	CACNA1C
NM_001190794	NCF2
NM_145030	PPP1R35
NM_025152	NUBPL
NM_025151	RAB11FIP1
NM_025150	TARS2
NM_025149	ACSF2
NM_001290184	NCSTN
NM_006043	HS3ST2
NM_006042	HS3ST3A1
NM_005941	MMP16
NM_006041	HS3ST3B1
NM_006040	HS3ST4
NM_006039	MRC2
NM_005938	FOXO4
NM_006038	SPATA2
NM_001277126	NLRP12
NM_001277120	ZNF468
NM_001277115	DNAH11
NM_001145271	ADAMDEC1
NM_001099638	ZNF146
NM_001099627	MTFR1L
NM_001099626	MTFR1L
NM_001099625	MTFR1L
NM_054031	MRGPRX3
NM_000862	HSD3B1
NM_000861	HRH1
NM_005095	ZMYM4
NM_014667	VGLL4
NM_014665	LRRC14
NM_003851	CREG1
NM_003850	SUCLA2
NM_003849	SUCLG1
NM_020919	ALS2
NM_001032	RPS29
NM_033053	DMRTC1
NM_001178017	DBI
NM_203423	LOC389199
NM_007170	TESK2
NM_001083614	EARS2
NM_001034023	DMAP1
NM_001077639	NXPE4
NM_001077498	FAM222B
NM_001033886	CXCL12
NM_001033873	SMAGP
NM_001033859	ACADVL
NM_001033858	DCLRE1C
NM_001042364	PTPN20
NM_002967	SAFB
NM_001130480	VRK2
NM_001940	ATN1
NM_180991	SLCO4C1
NM_004518	KCNQ2
NM_004706	ARHGEF1
NM_004515	ILF2
NM_004514	FOXK2
NM_004513	IL16
NM_004510	SP110
NM_004509	SP110
NM_004499	HNRNPAB
NM_001100877	PHYHD1
NM_001023561	ZNF749
NM_001007242	GP2
NM_001003716	RECQL5
NM_001135702	YWHAZ
NM_001011554	SLC13A3
NM_001039548	KLHL35
NM_001146728	HRASLS5
NM_001077241	SLC25A45
NM_000452	SLC10A2
NM_000451	SHOX
NM_000451	SHOX
NM_001106	ACVR2B
NM_000670	ADH4
NM_001278734	ZNF274
NM_001285447	PDXDC1
NM_001025249	DUT
NM_001025248	DUT
NM_001031715	IQCH
NM_001099274	TINF2
NM_001099272	BTBD9
NM_001085375	C1orf226
NM_001085372	UQCC3
NM_001085368	ZNF655
NM_001170414	TJP2
NM_001127401	YPEL5
NM_001127400	YPEL5
NM_001256739	GDAP1L1
NM_001256738	GDAP1L1
NM_001256737	GDAP1L1
NM_001256736	SSBP2
NM_001256735	SSBP2
NM_001256734	SSBP2
NM_001256733	SSBP2
NM_173199	NR4A3
NM_173075	APBB2
NM_173073	SLC35C2
NM_001100400	PDS5A
NM_001100389	TMEM192
NM_001100388	C11orf88
NM_001100176	HOOK2
NM_001100170	IMMT
NM_018947	CYCS
NM_019046	ANKRD16
NM_018945	PDE7B
NM_033280	SEC11C
NM_033111	N4BP2L2
NM_198594	C1QTNF1
NM_198593	C1QTNF1
NM_012226	P2RX2
NM_012189	CABYR
NM_012301	MAGI2
NM_001242868	SLAIN1
NM_001242862	PRKACB
NM_012223	MYO1B
NM_031433	MFRP
NM_031432	UCK1
NM_001287435	CEBPA
NM_001287424	CEBPA
NM_024662	NAT10
NM_024913	CPED1
NM_001136129	APP
NM_001136130	APP
NM_001146104	PARP9
NM_001142768	PCDH15
NM_001142767	PCDH15
NM_001142766	PCDH15
NM_001032410	USP16
NM_001145641	SRRM5
NM_001105069	ACSM2B
NM_001130009	GEN1
NM_001099733	ADCYAP1
NM_001130482	VRK2
NM_001206946	PICALM
NM_001142602	SPHK1
NM_001142601	SPHK1
NM_001144891	MBIP
NM_001144876	DOK3
NM_001144875	DOK3
NM_001142578	ZNF780A
NM_001142577	ZNF780A
NM_001142576	IMPDH1
NM_001142575	IMPDH1
NM_001142574	IMPDH1
NM_001160154	MGAT4A
NM_001174102	PRR7
NM_001137553	LRRFIP1
NM_032440	LCOR
NM_032523	OSBPL6
NM_032414	PROK1
NM_032413	C15orf48
NM_032412	CYSTM1
NM_032411	C2orf40
NM_032409	PINK1
NM_032410	HOOK3
NM_032408	BAZ1B
NM_001199803	CENPO
NM_001199802	RPL11
NM_001199800	ILDR1
NM_001199787	SLC35E2
NM_000643	AGL
NM_001199784	SDCBP2
NM_001199782	POC1B-GALNT4
NM_001911	CTSG
NM_002012	FHIT
NM_002016	FLG
NM_001916	CYC1
NM_002015	FOXO1
NM_001915	CYB561
NM_001914	CYB5A
NM_001913	CUX1
NM_001146702	KDM5C
NM_001146684	RNF222
NM_001030003	HNF4A
NM_001098845	ANXA8L1
NM_001270482	PSMD11
NM_001005337	PKP1
NM_001130406	PRR20D
NM_001308096	GLYR1
NM_001008491	SEPT2
NM_001005407	CACNA1H
NM_001173479	ARHGEF9
NM_001605	AARS
NM_001604	PAX6
NM_001587	OCRL
NM_001586	TEX28
NM_001584	MPPED2
NM_002565	P2RY4
NM_001571	IRF3
NM_004223	UBE2L6
NM_002349	LY75
NM_002452	NUDT1
NM_004088	DNTT
NM_003989	PAX2
NM_001033677	CABP1
NM_001033667	LY9
NM_001033605	BBS9
NM_001033604	BBS9
NM_001134673	NFIA
NM_001093756	TRAPPC13
NM_012198	GCA
NM_007147	ZNF175
NM_007146	VEZF1
NM_007145	ZNF146
NM_007144	PCGF2
NM_007139	ZNF92
NM_007138	ZNF90
NM_007137	ZNF81
NM_007135	ZNF79
NM_007134	ZNF135
NM_007131	ZNF75D
NM_007129	ZIC2
NM_007130	ZNF41
NM_007128	VPREB1
NM_007127	VIL1
NM_007126	VCP
NM_007125	UTY
NM_001039213	CEACAM16
NM_001004489	OR2AG1
NM_001105565	SMTNL1
NM_001102608	COL6A6
NM_001037866	RGPD6
NM_001037866	RGPD6
NM_006207	PDGFRL
NM_012369	OR2F1
NM_012360	OR1F1
NM_012317	LDOC1
NM_012314	KIR2DS4
NM_006206	PDGFRA
NM_006195	PBX3
NM_001040454	SLC26A6
NM_001081559	CPSF4
NM_001040452	RUFY1
NM_001114748	TMEM240
NM_001008693	CST9
NM_001100620	TROAP
NM_001201480	OSBPL6
NM_001177433	TRPV4
NM_001177431	TRPV4
NM_030966	KRTAP1-3
NM_000264	PTCH1
NM_001504	CXCR3
NM_198441	PRR20A
NM_001785	CDA
NM_001784	ADGRE5
NM_002218	ITIH4
NM_001782	CD72
NM_004630	SF1
NM_182679	GPATCH4
NM_001242922	CT47A12
NM_001242922	CT47A12
NM_005098	MSC
NM_005107	EXOG
NM_014167	CCDC59
NM_014166	MED4
NM_014165	NDUFAF4
NM_014164	FXYD5
NM_014161	MRPL18
NM_014160	MKRN2
NM_014159	SETD2
NM_014157	CCDC113
NM_005586	MDFI
NM_005585	SMAD6
NM_005583	LYL1
NM_001282383	PTTG1
NM_001282726	SLC25A17
NM_001286420	EMC4
NM_001286416	SUMO3
NM_004440	EPHA7
NM_001491	GCNT2
NM_001110	ADAM10
NM_014686	KIAA0355
NM_014666	CLINT1
NM_014484	MOCS3
NM_001178045	SLC44A4
NM_001184797	TMLHE
NM_001165035	FBLN2
NM_001278617	BUB1
NM_001258278	TMEM200A
NM_001278914	ELN
NM_014793	LCMT2
NM_001193281	MID1
NM_001193280	MID1
NM_001193279	MID1
NM_001193278	MID1
NM_152596	EXD1
NM_004825	CDY2A
NM_001145961	SLC12A4
NM_016526	BET1L
NM_016525	UBAP1
NM_016523	KLRF1
NM_001168390	C10orf105
NM_001167972	TRMT2B
NM_014805	EPM2AIP1
NM_001178112	SCAMP5
NM_001178111	SCAMP5
NM_198441	PRR20A
NM_004036	ADCY3
NM_004035	ACOX1
NM_003935	TOP3B
NM_003934	FUBP3
NM_004034	ANXA7
NM_003959	HIP1R
NM_004032	DDO
NM_000637	GSR
NM_001145775	FKBP5
NM_001172222	SCMH1
NM_001172221	SCMH1
NM_001172220	SCMH1
NM_001172651	ZNF177
NM_001172649	CELF3
NM_001172650	ZNF559-ZNF177
NM_001172648	CELF3
NM_001190349	DMKN
NM_001145257	IRAK4
NM_001142522	FBXO5
NM_183236	RAB27A
NM_001199297	UIMC1
NM_001199295	ZNF549
NM_000382	ALDH3A2
NM_001199771	RDH5
NM_001199292	HSD17B4
NM_001199291	HSD17B4
NM_001199290	PHOSPHO2-KLHL23
NM_001199288	PHOSPHO2
NM_001199287	PHOSPHO2
NM_001199286	PHOSPHO2
NM_014915	ANKRD26
NM_018489	ASH1L
NM_022141	PARVG
NM_021902	FXYD1
NM_021873	CDC25B
NM_001286099	GPR6
NM_022073	EGLN3
NM_022720	DGCR8
NM_000184	HBG2
NM_001130823	DNMT1
NM_032464	LAT2
NM_032311	POLDIP3
NM_014860	SUPT7L
NM_032309	CHCHD5
NM_032558	MFSD14B
NM_032298	SYT3
NM_015078	MCF2L2
NM_015279	TBC1D30
NM_001185012	NDUFA2
NM_001185011	NCAPH2
NM_001171156	SIGLEC10
NM_001171155	PET100
NM_001206940	AGER
NM_005604	POU3F2
NM_183381	RNF13
NM_021216	ZNF71
NM_021215	RPRD1B
NM_001025370	VEGFA
NM_001032296	STK24
NM_001128423	MPV17L
NM_001128326	BSPH1
NM_016521	TFDP3
NM_016519	AMBN
NM_001174097	LDHB
NM_001161522	KLHL2
NM_000292	PHKA2
NM_012351	OR10J1
NM_001163265	PCYT1B
NM_001198559	DNAJC27
NM_032251	CCDC88B
NM_032344	NUDT22
NM_032341	DDI2
NM_032246	MEX3B
NM_032243	TXNDC2
NM_032242	PLXNA1
NM_153486	LDHD
NM_001168348	NSUN5
NM_001168347	NSUN5
NM_001199934	SESN1
NM_001199933	SESN1
NM_001199922	SIAE
NM_001199919	PGM3
NM_001199918	PGM3
NM_003708	RDH16
NM_002895	RBL1
NM_024791	PDZD3
NM_024800	NEK11
NM_024790	CSPP1
NM_005710	PQBP1
NM_021641	ADAM12
NM_021640	C12orf10
NM_021639	GPBP1L1
NM_021637	TMEM35
NM_021636	LGR6
NM_021634	RXFP1
NM_001127199	GAGE12D
NM_001202435	SCN1A
NM_001178032	ZC4H2
NM_001178031	SF1
NM_001178030	SF1
NM_004246	GLP2R
NM_001243259	HINFP
NM_001243256	ZIC4
NM_001243254	DENND5A
NM_001243253	TIGD6
NM_031847	MAP2
NM_198531	ATP9B
NM_001243249	NPRL3
NM_001243248	NPRL3
NM_001146181	HNRNPCL3
NM_001017403	LGR6
NM_001040453	FAM63B
NM_001080492	PRSS54
NM_001080479	ARHGEF28
NM_001166295	SSX2IP
NM_001178098	CD19
NM_001178108	ZNF185
NM_003380	VIM
NM_003378	VGF
NM_003377	VEGFB
NM_004182	UXT
NM_004181	UCHL1
NM_003750	EIF3A
NM_003640	IKBKAP
NM_001001852	PIM3
NM_001005375	DAZ4
NM_001001850	STX19
NM_001001795	C8orf82
NM_001001794	DENND6B
NM_001001791	C10orf55
NM_001001790	TOMM5
NM_001270476	PPP2R5D
NM_001042386	PREPL
NM_001042385	PREPL
NM_001042384	CEP63
NM_001042383	CEP63
NM_001042750	STAG2
NM_001042747	FGR
NM_001271783	FAR2
NM_001278431	C1QTNF5
NM_001282548	BARD1
NM_001282564	TMEM57
NM_001282558	HHLA2
NM_001282557	HHLA2
NM_001282751	SUCO
NM_001282759	TRA2A
NM_001282753	TLE4
NM_001282758	TRA2A
NM_001282757	TRA2A
NM_001282403	MDH2
NM_001282390	ITGB6
NM_001281529	PSME1
NM_001422	ELF5
NM_001163999	MECOM
NM_001164098	VCAN
NM_001164097	VCAN
NM_001164106	MOV10L1
NM_001164105	MOV10L1
NM_001164095	COPS7A
NM_019020	TBC1D16
NM_020776	KIAA1328
NM_020680	SCYL1
NM_018426	TMEM63B
NM_018425	PI4K2A
NM_018424	EPB41L4B
NM_018423	STYK1
NM_019013	FAM64A
NM_018420	SLC22A15
NM_018418	SPATA7
NM_006472	TXNIP
NM_006438	COLEC10
NM_018416	FOXJ2
NM_018414	ST6GALNAC1
NM_018413	CHST11
NM_018412	ST7
NM_018411	HR
NM_018410	HJURP
NM_018409	LRP2BP
NM_018398	CACNA2D3
NM_018397	CHDH
NM_018407	LAPTM4B
NM_018406	MUC4
NM_018396	METTL2B
NM_018405	COPRS
NM_018394	ABHD10
NM_018404	ADAP2
NM_018403	DCP1A
NM_018393	TCP11L1
NM_018392	ZGRF1
NM_152726	MICU2
NM_152725	SLC39A12
NM_032506	KIAA1841
NM_001242326	USP17L25
NM_001242326	USP17L25
NM_001242326	USP17L25
NM_001242326	USP17L25
NM_004882	CIR1
NM_001122670	PHKA1
NM_001164781	ATXN3
NM_006552	SCGB1D1
NM_001145158	HBS1L
NM_006542	SPHAR
NM_001164778	ATXN3
NM_001164777	ATXN3
NM_001145718	CT47B1
NM_001178095	ZFX
NM_001178094	BCAT1
NM_001178093	BCAT1
NM_001178092	BCAT1
NM_031895	CACNG8
NM_031904	FRMD8
NM_031852	PCDHA7
NM_001162995	SMIM5
NM_000265	NCF1
NM_020973	GBA3
NM_021073	BMP5
NM_001641	APEX1
NM_152997	FDCSP
NM_153186	KANK1
NM_153184	CADM2
NM_153182	MINA
NM_153270	KLHL34
NM_153262	SYT14
NM_152998	EZH2
NM_001195627	MLLT10
NM_000704	ATP4A
NM_001199377	ACSBG1
NM_001199356	RPL17-C18orf32
NM_003790	TNFRSF25
NM_003314	TTC1
NM_003415	ZNF268
NM_003414	ZNF267
NM_153648	SLC24A4
NM_004984	KIF5A
NM_016144	COMMD10
NM_018833	TAP2
NM_004460	FAP
NM_013989	DIO2
NM_014089	NUP58
NM_013988	PARK2
NM_013987	PARK2
NM_014925	R3HDM2
NM_014080	DUOX2
NM_001214909	ZNF48
NM_017617	NOTCH1
NM_003420	ZNF35
NM_003418	CNBP
NM_003416	ZNF7
NM_003548	HIST2H4A
NM_005325	HIST1H1A
NM_005017	PCYT1A
NM_021870	FGG
NM_021833	UCP1
NM_002253	KDR
NM_002252	KCNS3
NM_002251	KCNS1
NM_002249	KCNN3
NM_002250	KCNN4
NM_002248	KCNN1
NM_002247	KCNMA1
NM_002246	KCNK3
NM_002243	KCNJ15
NM_000767	CYP2B6
NM_000766	CYP2A13
NM_000765	CYP3A7
NM_000764	CYP2A7
NM_000762	CYP2A6
NM_000761	CYP1A2
NM_001203	BMPR1B
NM_001115	ADCY8
NM_000758	CSF2
NM_000757	CSF1
NM_001317225	SPACA3
NM_000755	CRAT
NM_001645	APOC1
NM_001152	SLC25A5
NM_001346	DGKG
NM_001381	DOK1
NM_006142	SFN
NM_001170628	AFF2
NM_001166007	EPB41
NM_001166006	EPB41
NM_014779	TSC22D2
NM_001080514	SCX
NM_001080514	SCX
NM_001080513	CPN2
NM_001079512	TVP23A
NM_001080512	BICC1
NM_001080511	CLEC2L
NM_023072	ZSWIM4
NM_024645	ZMAT4
NM_024643	ZC2HC1C
NM_024642	GALNT12
NM_024641	MANEA
NM_024639	ZNF322
NM_024640	YRDC
NM_024638	QTRTD1
NM_024637	GAL3ST4
NM_024902	DNAJC22
NM_024635	NAA35
NM_024632	SAP30L
NM_024789	MFSD13A
NM_024629	CENPU
NM_024628	SLC12A8
NM_024627	C22orf29
NM_001476	GAGE6
NM_001475	GAGE5
NM_001013837	MAD1L1
NM_001013836	MAD1L1
NM_018898	PCDHAC1
NM_018908	PCDHA5
NM_018897	DNAH7
NM_001462	FPR2
NM_003156	STIM1
NM_004200	SYT7
NM_005954	MT3
NM_014804	KIAA0753
NM_014639	TTC37
NM_014835	OSBPL2
NM_014832	TBC1D4
NM_014811	PPP1R26
NM_014808	FARP2
NM_014798	PLEKHM1
NM_020422	TMEM159
NM_014913	ADNP2
NM_001129895	HGC6.3
NM_001035005	C18orf32
NM_001035004	KCNIP4
NM_001081639	LILRB1
NM_001081638	LILRB1
NM_001081637	LILRB1
NM_001164261	PPIAL4D
NM_001164261	PPIAL4D
NM_001040462	BTNL8
NM_001185075	FMR1
NM_001508	GPR39
NM_001498	GCLC
NM_002096	GTF2F1
NM_001514	GTF2B
NM_001861	COX4I1
NM_001819	CHGB
NM_001512	GSTA4
NM_001511	CXCL1
NM_001652	AQP6
NM_001637	AOAH
NM_001510	GRID2
NM_001509	GPX5
NM_014696	GPRIN2
NM_014705	DOCK4
NM_014695	CCDC144A
NM_014865	NCAPD2
NM_002412	MGMT
NM_014704	CEP104
NM_130769	GPHA2
NM_130768	ASZ1
NM_130767	ACOT12
NM_130766	INPP5K
NM_144657	HDX
NM_144654	C9orf116
NM_033223	GABRG3
NM_001195104	GSR
NM_001197218	PDE4D
NM_001202514	MXD1
NM_001202513	MXD1
NM_024594	PANK3
NM_030916	PVRL4
NM_030794	TDRD3
NM_030758	OSBP2
NM_006774	INMT
NM_006773	DDX18
NM_006772	SYNGAP1
NM_001100619	CABLES1
NM_001198557	LMNB1
NM_001663	ARF6
NM_001662	ARF5
NM_001082	CYP4F2
NM_007111	TFDP1
NM_001252100	KIF21B
NM_002341	LTB
NM_002032	FTH1
NM_002031	FRK
NM_001931	DLAT
NM_002022	FMO4
NM_002607	PDGFA
NM_003624	RANBP3
NM_003533	HIST1H3I
NM_001031684	SRSF7
NM_001080461	UNCX
NM_001031681	CTNS
NM_001031679	MSRB3
NM_001031680	RUNX3
NM_001031677	RAB24
NM_001135751	DERL3
NM_001135750	PSMG4
NM_001135748	NEIL2
NM_001135747	NEIL2
NM_001170689	MIB2
NM_001171967	RBFA
NM_000719	CACNA1C
NM_183062	PRSS38
NM_004895	NLRP3
NM_005219	DIAPH1
NM_004905	PRDX6
NM_004904	CREB5
NM_004894	C14orf2
NM_005482	PIGK
NM_005218	DEFB1
NM_005217	DEFA3
NM_004902	RBM39
NM_033228	TRIM23
NM_001263	CDS1
NM_001262	CDKN2C
NM_001261	CDK9
NM_001259	CDK6
NM_001260	CDK8
NM_001258	CDK3
NM_001257	CDH13
NM_001256	CDC27
NM_001255	CDC20
NM_001254	CDC6
NM_001683	ATP2B2
NM_001252	CD70
NM_001251	CD68
NM_001250	CD40
NM_001249	ENTPD5
NM_001248	ENTPD3
NM_001247	ENTPD6
NM_004374	COX6C
NM_003830	SIGLEC5
NM_175067	TAAR6
NM_017893	SEMA4G
NM_021246	LY6G6D
NM_182538	SPNS3
NM_014471	SPINK4
NM_014470	RND1
NM_014468	VENTX
NM_014467	SRPX2
NM_014466	TEKT2
NM_001205248	ACSL6
NM_001205247	ACSL6
NM_001271788	DYNC1I2
NM_001271787	DYNC1I2
NM_004825	CDY2A
NM_000603	NOS3
NM_000288	PEX7
NM_001178083	EXT2
NM_002371	MAL
NM_001118886	GLRA2
NM_001100912	BEND7
NM_001100909	MS4A13
NM_001100879	ST20
NM_001100880	ST20
NM_001100878	MROH6
NM_001105247	ARMC5
NM_001105244	PTPRM
NM_001126113	TP53
NM_001083621	ZBTB40
NM_001122671	CCBL1
NM_024326	FBXL15
NM_021004	DHRS4
NM_019894	TMPRSS4
NM_021221	LY6G5B
NM_019893	ASAH2
NM_019903	ADD3
NM_020893	CCDC180
NM_018136	ASPM
NM_020892	DTX2
NM_021599	ADAMTS2
NM_020901	PHRF1
NM_019891	ERO1B
NM_020890	KIAA1524
NM_020889	PHF12
NM_001163558	PRL
NM_001135190	ARAP1
NM_003125	SPRR1B
NM_003108	SOX11
NM_003107	SOX4
NM_003106	SOX2
NM_002674	PMCH
NM_003983	SLC7A6
NM_001855	COL15A1
NM_172194	OR4Q3
NM_001190919	THRA
NM_133334	WHSC1
NM_032600	CCDC54
NM_014305	TGDS
NM_014284	NCDN
NM_014293	NPTXR
NM_014292	CBX6
NM_016026	RDH11
NM_014301	ISCU
NM_014291	GCAT
NM_014289	CAPN6
NM_014290	TDRD7
NM_014288	ITGB3BP
NM_014287	NOMO1
NM_014286	NCS1
NM_014285	EXOSC2
NM_001178100	CD8B
NM_001039459	ELMO1
NM_001040457	RHBDD2
NM_001039457	ATP6V0B
NM_001040456	RHBDD2
NM_001081562	DMPK
NM_001081560	DMPK
NM_005089	ZRSR2
NM_005004	NDUFB8
NM_005003	NDUFAB1
NM_004893	H2AFY
NM_004568	SERPINB6
NM_020709	PNMAL2
NM_001204884	RAB43
NM_004439	EPHA5
NM_004438	EPHA4
NM_004437	EPB41
NM_004436	ENSA
NM_004435	ENDOG
NM_004434	EML1
NM_004433	ELF3
NM_004432	ELAVL2
NM_004431	EPHA2
NM_004430	EGR3
NM_001098376	PRAMEF15
NM_001164270	RAD51
NM_001164269	RAD51
NM_001164267	WDR46
NM_001304458	PRMT9
NM_001290143	ADGRG1
NM_001290142	ADGRG1
NM_001160114	C15orf40
NM_001172412	VANGL1
NM_001172411	VANGL1
NM_001204182	NEK2
NM_001204180	ZHX1-C8orf76
NM_001204177	CHODL
NM_014775	SFI1
NM_014599	MAGED2
NM_001202449	ADK
NM_001202450	ADK
NM_001202544	CUX1
NM_018933	PCDHB13
NM_018932	PCDHB12
NM_018931	PCDHB11
NM_018930	PCDHB10
NM_001193312	SUGCT
NM_002086	GRB2
NM_001971	CELA1
NM_001412	EIF1AX
NM_002376	MARK3
NM_000773	CYP2E1
NM_000800	FGF1
NM_001754	RUNX1
NM_001989	EVX1
NM_003246	THBS1
NM_005078	TLE3
NM_005076	CNTN2
NM_003016	SRSF2
NM_003395	WNT9A
NM_003394	WNT10B
NM_003393	WNT8B
NM_003015	SFRP5
NM_003014	SFRP4
NM_003392	WNT5A
NM_003388	CLIP2
NM_003387	WIPF1
NM_003013	SFRP2
NM_003012	SFRP1
NM_003808	TNFSF13
NM_003798	CTNNAL1
NM_003807	TNFSF14
NM_001113513	ARHGEF7
NM_001077657	SMCO1
NM_001077664	URGCP
NM_001161358	FCHO1
NM_001161357	FCHO1
NM_001166435	ITIH1
NM_001161353	KCNMA1
NM_001161352	KCNMA1
NM_001127394	TSEN15
NM_001270452	PRSS21
NM_001042483	NUPR1
NM_001042482	TPK1
NM_001042481	FRMD6
NM_001102397	HNRNPR
NM_012377	OR7C2
NM_001164386	RAPGEF6
NM_001142277	APLP2
NM_001142276	APLP2
NM_144719	CCDC13
NM_033282	OPN4
NM_033281	MRPS36
NM_033278	TRIM3
NM_033277	LACRT
NM_001278493	ANAPC15
NM_001278492	ANAPC15
NM_001278491	ANAPC15
NM_001278490	ANAPC15
NM_001278489	ANAPC15
NM_001278488	ANAPC15
NM_001105576	SOWAHD
NM_001080521	RASSF10
NM_001097615	POLR2J3
NM_001097613	GPR89A
NM_001097612	GPR89A
NM_145232	CTU1
NM_001242848	RNF146
NM_001153663	SCOC
NM_001153635	SCOC
NM_001167986	INCA1
NM_001167985	INCA1
NM_001204747	RFC1
NM_001204459	TNFRSF19
NM_001190956	ADAM18
NM_001204458	TNFRSF19
NM_000122	ERCC3
NM_001191054	ANHX
NM_001204410	SEC14L1
NM_001204408	SEC14L1
NM_001204385	VEGFA
NM_176875	CCKBR
NM_176871	PDLIM2
NM_176869	PPA2
NM_176870	MT1M
NM_176867	PPA2
NM_176866	PPA2
NM_178578	PSMF1
NM_176824	BBS7
NM_176823	S100A7A
NM_176822	NLRP14
NM_000360	TH
NM_001305004	PLP1
NM_001136137	RPL28
NM_001136136	RPL28
NM_001255980	CREB3L4
NM_001255979	CREB3L4
NM_001255978	CREB3L4
NM_001255976	PMEPA1
NM_001255975	PIWIL3
NM_198859	PRICKLE2
NM_001256053	ANKRD26
NM_001256047	C19orf12
NM_001253835	IGFBP7
NM_001253800	ZNF331
NM_001256041	MYO1A
NM_021998	ZNF711
NM_022098	XPNPEP3
NM_022107	GPSM3
NM_022097	CHP2
NM_021996	GBGT1
NM_022096	ANKEF1
NM_022105	DIDO1
NM_022095	ZNF335
NM_021995	UTS2
NM_022094	CIDEC
NM_021994	ZNF277
NM_022104	PCIF1
NM_022093	TNN
NM_001079810	XIRP2
